dataset,panel,paper,Q2,value,stat_err,sys_err,total_err
global_fit_ye,GEn,Ye,5.4954,0.007209265639972979,,0.0017921194015782667,0.0017921194015782667
global_fit_ye,GEn,Ye,5.559,0.007084546061548896,,0.0017918461128130596,0.0017918461128130596
global_fit_ye,GEn,Ye,5.6234,0.006961399736104014,,0.001791388041964613,0.001791388041964613
global_fit_ye,GEn,Ye,5.6885,0.0068400559969486185,,0.0017908041684747394,0.0017908041684747394
global_fit_ye,GEn,Ye,5.7544,0.006720304772383497,,0.0017900416374590866,0.0017900416374590866
global_fit_ye,GEn,Ye,5.821,0.006602361653587106,,0.0017891571755786052,0.0017891571755786052
global_fit_ye,GEn,Ye,5.8884,0.006486021957059617,,0.001788099242618688,0.001788099242618688
global_fit_ye,GEn,Ye,5.9566,0.006371297229532461,,0.0017868711177436679,0.0017868711177436679
global_fit_ye,GEn,Ye,6.0256,0.006258192209311466,,0.0017854750362897385,0.0017854750362897385
global_fit_ye,GEn,Ye,6.0954,0.006146710846611947,,0.0017839133830500548,0.0017839133830500548
global_fit_ye,GEn,Ye,6.166,0.006036857362288367,,0.0017821908121207013,0.0017821908121207013
global_fit_ye,GEn,Ye,6.2373,0.005928802632821046,,0.0017803600468657757,0.0017803600468657757
global_fit_ye,GEn,Ye,6.3096,0.00582203420533461,,0.0017782700286515063,0.0017782700286515063
global_fit_ye,GEn,Ye,6.3826,0.0057170620456941865,,0.0017760773163341904,0.0017760773163341904
global_fit_ye,GEn,Ye,6.4565,0.0056135532540434255,,0.0017736840532476446,0.0017736840532476446
global_fit_ye,GEn,Ye,6.5313,0.005511518127848197,,0.0017710949609540403,0.0017710949609540403
global_fit_ye,GEn,Ye,6.6069,0.005411109840511737,,0.0017683603351381619,0.0017683603351381619
global_fit_ye,GEn,Ye,6.6834,0.005312175485263629,,0.0017654375357200524,0.0017654375357200524
global_fit_ye,GEn,Ye,6.7608,0.005214719765665789,,0.0017623278843036034,0.0017623278843036034
global_fit_ye,GEn,Ye,6.8391,0.005118741081972259,,0.0017590374519389762,0.0017590374519389762
global_fit_ye,GEn,Ye,6.9183,0.005024241625132578,,0.0017555679146304603,0.0017555679146304603
global_fit_ye,GEn,Ye,6.9984,0.004931217593950633,,0.0017519254790717735,0.0017519254790717735
global_fit_ye,GEn,Ye,7.0795,0.004839541294289561,,0.0017480663981211677,0.0017480663981211677
global_fit_ye,GEn,Ye,7.1614,0.0047494608609976235,,0.0017440865342101802,0.0017440865342101802
global_fit_ye,GEn,Ye,7.2444,0.004660607887390996,,0.0017398560360445466,0.0017398560360445466
global_fit_ye,GEn,Ye,7.3282,0.004573336845994825,,0.0017355103055498385,0.0017355103055498385
global_fit_ye,GEn,Ye,7.4131,0.004487296691900157,,0.0017309239798796604,0.0017309239798796604
global_fit_ye,GEn,Ye,7.4989,0.004402713148867975,,0.0017261872805359676,0.0017261872805359676
global_fit_ye,GEn,Ye,7.5858,0.0043193667838371174,,0.001721221569392794,0.001721221569392794
global_fit_ye,GEn,Ye,7.6736,0.004237465318962703,,0.0017161142938512098,0.0017161142938512098
global_fit_ye,GEn,Ye,7.7625,0.004156799955003435,,0.0017107877886216676,0.0017107877886216676
global_fit_ye,GEn,Ye,7.8524,0.004077469916175231,,0.0017052884157065322,0.0017052884157065322
global_fit_ye,GEn,Ye,7.9433,0.003999468450826034,,0.0016996211205366639,0.0016996211205366639
global_fit_ye,GEn,Ye,8.0353,0.003922697406554166,,0.0016937515186604246,0.0016937515186604246
global_fit_ye,GEn,Ye,8.1283,0.0038472450342464737,,0.001687723889658606,0.001687723889658606
global_fit_ye,GEn,Ye,8.2224,0.003773015660364034,,0.0016815044870104909,0.0016815044870104909
global_fit_ye,GEn,Ye,8.3176,0.0037000080015645352,,0.0016750995722059005,0.0016750995722059005
global_fit_ye,GEn,Ye,8.414,0.003628136892506978,,0.0016684788690516804,0.0016684788690516804
global_fit_ye,GEn,Ye,8.5114,0.0035575601121221856,,0.0016617211914204803,0.0016617211914204803
global_fit_ye,GEn,Ye,8.6099,0.0034881885542948766,,0.0016547952484826027,0.0016547952484826027
global_fit_ye,GEn,Ye,8.7096,0.0034199427164176154,,0.001647672481712066,0.001647672481712066
global_fit_ye,GEn,Ye,8.8105,0.003352821325435798,,0.0016403586381134314,0.0016403586381134314
global_fit_ye,GEn,Ye,8.9125,0.0032868902068411182,,0.0016328957122272517,0.0016328957122272517
global_fit_ye,GEn,Ye,9.0157,0.0032220727657943367,,0.001625255112141983,0.001625255112141983
global_fit_ye,GEn,Ye,9.1201,0.003158365040715006,,0.0016174438004501119,0.0016174438004501119
global_fit_ye,GEn,Ye,9.2257,0.0030957604982999104,,0.0016094687275122147,0.0016094687275122147
global_fit_ye,GEn,Ye,9.3325,0.003034253766972071,,0.001601336317464319,0.001601336317464319
global_fit_ye,GEn,Ye,9.4406,0.002973778469341,,0.0015930211198453995,0.0015930211198453995
global_fit_ye,GEn,Ye,9.5499,0.002914388227674036,,0.001584562924938693,0.001584562924938693
global_fit_ye,GEn,Ye,9.6605,0.002856019987080982,,0.0015759367489850346,0.0015759367489850346
global_fit_ye,GEn,Ye,9.7724,0.002798668231864177,,0.0015671508947850466,0.0015671508947850466
global_fit_ye,GEn,Ye,9.8855,0.0027423801814356556,,0.0015582420654026126,0.0015582420654026126
global_fit_ye,GEn,Ye,10.0,0.002687043940277636,,0.0015491581932119253,0.0015491581932119253
global_fit_ye,GEn,Ye,10.116,0.0026326085445644415,,0.001539879893714692,0.001539879893714692
global_fit_ye,GEn,Ye,10.233,0.0025793112847830877,,0.0015305565453692315,0.0015305565453692315
global_fit_ye,GEn,Ye,10.351,0.0025271299400001076,,0.0015211917409028138,0.0015211917409028138
global_fit_ye,GEn,Ye,10.471,0.0024756008604455916,,0.0015115169912615358,0.0015115169912615358
global_fit_ye,GEn,Ye,10.593,0.002424742854348731,,0.0015015497055839461,0.0015015497055839461
global_fit_ye,GEn,Ye,10.715,0.0023754060740918083,,0.0014918276249730666,0.0014918276249730666
global_fit_ye,GEn,Ye,10.839,0.0023267218312069044,,0.0014818263302891878,0.0014818263302891878
global_fit_ye,GEn,Ye,10.965,0.0022787064676164327,,0.0014715621351650018,0.0014715621351650018
global_fit_ye,GEn,Ye,11.092,0.002231751847355626,,0.0014612979389693253,0.0014612979389693253
global_fit_ye,GEn,Ye,11.22,0.0021858343893443803,,0.001451035824160073,0.001451035824160073
global_fit_ye,GEn,Ye,11.35,0.0021405759165752224,,0.0014405392731615557,0.0014405392731615557
global_fit_ye,GEn,Ye,11.482,0.002095987622956149,,0.0014298224836749155,0.0014298224836749155
global_fit_ye,GEn,Ye,11.614,0.0020527445400403527,,0.001419360966708562,0.001419360966708562
global_fit_ye,GEn,Ye,11.749,0.0020098233921525387,,0.0014084653155729072,0.0014084653155729072
global_fit_ye,GEn,Ye,11.885,0.0019678880807569494,,0.0013976063365977126,0.0013976063365977126
global_fit_ye,GEn,Ye,12.023,0.0019266116138336978,,0.0013865671300760467,0.0013865671300760467
global_fit_ye,GEn,Ye,12.162,0.0018862928119933856,,0.0013755751122540968,0.0013755751122540968
global_fit_ye,GEn,Ye,12.303,0.0018466239405245958,,0.0013644218032143713,0.0013644218032143713
global_fit_ye,GEn,Ye,12.445,0.0018078836882875157,,0.0013533259821029875,0.0013533259821029875
global_fit_ye,GEn,Ye,12.589,0.001769782513624738,,0.0013420864290628449,0.0013420864290628449
global_fit_ye,GEn,Ye,12.735,0.0017323225892411005,,0.0013307158391535228,0.0013307158391535228
global_fit_ye,GEn,Ye,12.882,0.0016957548838906896,,0.0013194206292495912,0.0013194206292495912
global_fit_ye,GEn,Ye,13.032,0.0016595732232273649,,0.0013078200944147314,0.0013078200944147314
global_fit_ye,GEn,Ye,13.183,0.0016242687631703512,,0.0012963108388282434,0.0012963108388282434
global_fit_ye,GEn,Ye,13.335,0.0015898173567872474,,0.0012848926305506596,0.0012848926305506596
global_fit_ye,GEn,Ye,13.49,0.001555758,,0.00127320725,0.00127320725
global_fit_ye,GEn,Ye,13.646,0.0015225348660045347,,0.0012616274682532404,0.0012616274682532404
global_fit_ye,GEn,Ye,13.804,0.0014899192692153234,,0.0012499807093734852,0.0012499807093734852
global_fit_ye,GEn,Ye,13.964,0.0014579084930164301,,0.001238277410277601,0.001238277410277601
global_fit_ye,GEn,Ye,14.125,0.0014266915375727768,,0.0012266927006190664,0.0012266927006190664
global_fit_ye,GEn,Ye,14.289,0.0013958736654848482,,0.001214901609437251,0.001214901609437251
global_fit_ye,GEn,Ye,14.454,0.0013658295416607838,,0.0012032412311840902,0.0012032412311840902
global_fit_ye,GEn,Ye,14.622,0.0013361881846847606,,0.001191399660001175,0.001191399660001175
global_fit_ye,GEn,Ye,14.791,0.0013072990621509851,,0.0011796994385752536,0.0011796994385752536
global_fit_ye,GEn,Ye,14.962,0.0012789766369895646,,0.001167990381715872,0.001167990381715872
global_fit_ye,GEn,Ye,15.136,0.001251057817569456,,0.001156134629831757,0.001156134629831757
global_fit_ye,GEn,Ye,15.311,0.0012238576089281048,,0.001144434774553767,0.001144434774553767
global_fit_ye,GEn,Ye,15.488,0.00119720635677905,,0.0011327494286388436,0.0011327494286388436
global_fit_ye,GEn,Ye,15.668,0.0011709549022728563,,0.001120948740973736,0.001120948740973736
global_fit_ye,GEn,Ye,15.849,0.0011453869121768607,,0.0011093160650217824,0.0011093160650217824
global_fit_ye,GEn,Ye,16.032,0.001120347739102068,,0.0010977185515806146,0.0010977185515806146
global_fit_ye,GEn,Ye,16.218,0.0010957006858358853,,0.0010860339244888727,0.0010860339244888727
global_fit_ye,GEn,Ye,16.406,0.0010715762721533193,,0.0010744018790564594,0.0010744018790564594
global_fit_ye,GEn,Ye,16.596,0.0010479668659888852,,0.0010628282552453934,0.0010628282552453934
global_fit_ye,GEn,Ye,16.788,0.001024864197695941,,0.00105131816939293,0.00105131816939293
global_fit_ye,GEn,Ye,16.982,0.0010022602410405925,,0.0010398768720292343,0.0010398768720292343
global_fit_ye,GEn,Ye,17.179,0.0009800371456992034,,0.0010283939375392045,0.0010283939375392045
global_fit_ye,GEn,Ye,17.378,0.0009583035150674251,,0.0010169940724884545,0.0010169940724884545
global_fit_ye,GEn,Ye,17.579,0.0009370506127192708,,0.0010056813018743378,0.0010056813018743378
global_fit_ye,GEn,Ye,17.783,0.0009161708965663598,,0.0009943520724719314,0.0009943520724719314
global_fit_ye,GEn,Ye,17.989,0.0008957609428736952,,0.0009831223440262638,0.0009831223440262638
global_fit_ye,GEn,Ye,18.197,0.0008758121218548285,,0.0009719953000918956,0.0009719953000918956
global_fit_ye,GEn,Ye,18.408,0.0008562256782613078,,0.0009608737087929394,0.0009608737087929394
global_fit_ye,GEn,Ye,18.621,0.0008370884089181657,,0.0009498651467555806,0.0009498651467555806
global_fit_ye,GEn,Ye,18.836,0.0008183909526252063,,0.0009389722915282826,0.0009389722915282826
global_fit_ye,GEn,Ye,19.055,0.0007999625141581045,,0.0009280095568669278,0.0009280095568669278
global_fit_ye,GEn,Ye,19.275,0.0007820449517773807,,0.0009172672394213097,0.0009172672394213097
global_fit_ye,GEn,Ye,19.498,0.0007644696376263658,,0.000906561226477022,0.000906561226477022
global_fit_ye,GEn,Ye,19.724,0.000747235243431302,,0.0008958991502770997,0.0008958991502770997
global_fit_ye,GEn,Ye,19.953,0.0007303398160400521,,0.000885288382938198,0.000885288382938198
global_fit_ye,GEn,Ye,20.184,0.0007138493887688586,,0.0008748194145639375,0.0008748194145639375
global_fit_ye,GEn,Ye,20.417,0.0006977547233329015,,0.0008644930205453124,0.0008644930205453124
global_fit_ye,GEn,Ye,20.654,0.000681918926949328,,0.0008541498139470055,0.0008541498139470055
global_fit_ye,GEn,Ye,20.893,0.0006664689551294466,,0.00084395747613485,0.00084395747613485
global_fit_ye,GEn,Ye,21.135,0.0006513359681532442,,0.0008338396505771298,0.0008338396505771298
global_fit_ye,GEn,Ye,21.38,0.0006365167188797792,,0.0008238014916753779,0.0008238014916753779
global_fit_ye,GEn,Ye,21.627,0.0006220635462827111,,0.0008139207114049862,0.0008139207114049862
global_fit_ye,GEn,Ye,21.878,0.0006078596319064904,,0.0008040542196823321,0.0008040542196823321
global_fit_ye,GEn,Ye,22.131,0.0005940108845949987,,0.0007943503092086672,0.0007943503092086672
global_fit_ye,GEn,Ye,22.387,0.0005804578003542078,,0.0007847401784750565,0.0007847401784750565
global_fit_ye,GEn,Ye,22.646,0.0005671965211738187,,0.0007752272439931449,0.0007752272439931449
global_fit_ye,GEn,Ye,22.909,0.0005541762174314009,,0.0007657499238232419,0.0007657499238232419
global_fit_ye,GEn,Ye,23.174,0.0005414880405673702,,0.0007564425173017768,0.0007564425173017768
global_fit_ye,GEn,Ye,23.442,0.0005290793081757185,,0.0007472413367075321,0.0007472413367075321
global_fit_ye,GEn,Ye,23.714,0.0005169033937263386,,0.000738088324770146,0.000738088324770146
global_fit_ye,GEn,Ye,23.988,0.0005050419335227003,,0.0007291079456778526,0.0007291079456778526
global_fit_ye,GEn,Ye,24.266,0.0004934070969181022,,0.0007201827131688958,0.0007201827131688958
global_fit_ye,GEn,Ye,24.547,0.0004820367571595614,,0.0007113745182949612,0.0007113745182949612
global_fit_ye,GEn,Ye,24.831,0.00047092617649833026,,0.000702684723767139,0.000702684723767139
global_fit_ye,GEn,Ye,25.119,0.0004600349757119914,,0.0006940608587161751,0.0006940608587161751
global_fit_ye,GEn,Ye,25.41,0.00044939658083553583,,0.0006855599782573772,0.0006855599782573772
global_fit_ye,GEn,Ye,25.704,0.0004390060922741575,,0.0006771827468372926,0.0006771827468372926
global_fit_ye,GEn,Ye,26.002,0.00042882658454123057,,0.0006688796152756622,0.0006688796152756622
global_fit_ye,GEn,Ye,26.303,0.0004188875478318607,,0.0006607031914550881,0.0006607031914550881
global_fit_ye,GEn,Ye,26.607,0.00040918408530614674,,0.0006526534211751485,0.0006526534211751485
global_fit_ye,GEn,Ye,26.915,0.00039968232723818105,,0.0006446836177277287,0.0006446836177277287
global_fit_ye,GEn,Ye,27.227,0.00039038047166318313,,0.0006367965951172031,0.0006367965951172031
global_fit_ye,GEn,Ye,27.542,0.00038130341812644747,,0.0006290396675591285,0.0006290396675591285
global_fit_ye,GEn,Ye,27.861,0.00037242021958879305,,0.0006213685453715531,0.0006213685453715531
global_fit_ye,GEn,Ye,28.184,0.0003637286042500978,,0.0006137852305667943,0.0006137852305667943
global_fit_ye,GEn,Ye,28.51,0.0003552504999716563,,0.0006063334026697323,0.0006063334026697323
global_fit_ye,GEn,Ye,28.84,0.00034695755087737367,,0.0005989709211780771,0.0005989709211780771
global_fit_ye,GEn,Ye,29.174,0.0003388473084975105,,0.0005916995144577325,0.0005916995144577325
global_fit_ye,GEn,Ye,29.512,0.00033091718098547304,,0.0005845201294288323,0.0005845201294288323
global_fit_ye,GEn,Ye,29.854,0.00032316455767247344,,0.0005774335454670191,0.0005774335454670191
global_fit_ye,GEn,Ye,30.2,0.00031558681268637585,,0.0005704414393924566,0.0005704414393924566
global_fit_ye,GEn,Ye,30.549,0.00030820082027963004,,0.0005635797550467337,0.0005635797550467337
global_fit_ye,GEn,Ye,30.903,0.00030096373217910886,,0.0005567763496994511,0.0005567763496994511
global_fit_ye,GEn,Ye,31.261,0.0002938931395731615,,0.0005500677796797683,0.0005500677796797683
global_fit_ye,GEn,Ye,31.623,0.0002869861307771691,,0.000543454578791033,0.000543454578791033
global_fit_ye,GEn,Ye,31.989,0.00028023981880865835,,0.0005369361822231399,0.0005369361822231399
global_fit_ye,GEn,Ye,32.359,0.00027365125042421015,,0.0005305124244713539,0.0005305124244713539
global_fit_ye,GEn,Ye,32.734,0.0002672016180321519,,0.0005241516958101685,0.0005241516958101685
global_fit_ye,GEn,Ye,33.113,0.00026090498250627036,,0.0005178864294121606,0.0005178864294121606
global_fit_ye,GEn,Ye,33.497,0.00025474350559752417,,0.0005116853532542318,0.0005116853532542318
global_fit_ye,GEn,Ye,33.884,0.0002487444216471221,,0.0005056084792665025,0.0005056084792665025
global_fit_ye,GEn,Ye,34.277,0.00024286160746055297,,0.0004995666591290139,0.0004995666591290139
global_fit_ye,GEn,Ye,34.674,0.00023712178918063593,,0.0004936194368089001,0.0004936194368089001
global_fit_ye,GEn,Ye,35.075,0.0002315218844304596,,0.000487764451932191,0.000487764451932191
global_fit_ye,GEn,Ye,35.481,0.0002260464242012218,,0.0004819739485096296,0.0004819739485096296
global_fit_ye,GEn,Ye,35.892,0.00022069363907437133,,0.0004762489923127962,0.0004762489923127962
global_fit_ye,GEn,Ye,36.308,0.00021546178120366663,,0.00047058903917382894,0.00047058903917382894
global_fit_ye,GEn,Ye,36.728,0.00021036032429716989,,0.0004650191058551348,0.0004650191058551348
global_fit_ye,GEn,Ye,37.154,0.0002053645212182321,,0.0004594886988143851,0.0004594886988143851
global_fit_ye,GEn,Ye,37.584,0.00020049456639210122,,0.00045404703165885453,0.00045404703165885453
global_fit_ye,GEn,Ye,38.019,0.00019573738141307108,,0.0004486689825472295,0.0004486689825472295
global_fit_ye,GEn,Ye,38.459,0.0001910910278761925,,0.0004433539166596832,0.0004433539166596832
global_fit_ye,GEn,Ye,38.905,0.00018654412887235395,,0.000438079086876974,0.000438079086876974
global_fit_ye,GEn,Ye,39.355,0.00018211393636843935,,0.00043288829774915403,0.00043288829774915403
global_fit_ye,GEn,Ye,39.811,0.000177779898644396,,0.0004277378154814749,0.0004277378154814749
global_fit_ye,GEn,Ye,40.272,0.00017354946671793484,,0.0004226481872018426,0.0004226481872018426
global_fit_ye,GEn,Ye,40.738,0.00016942063712959706,,0.00041761880972071016,0.00041761880972071016
global_fit_ye,GEn,Ye,41.21,0.00016538345785297142,,0.00041262853556483435,0.00041262853556483435
global_fit_ye,GEn,Ye,41.687,0.00016144437109236304,,0.0004076974202087177,0.0004076974202087177
global_fit_ye,GEn,Ye,42.17,0.00015759403308129941,,0.00040280500897810965,0.00040280500897810965
global_fit_ye,GEn,Ye,42.658,0.00015383824003225582,,0.00039796992675962664,0.00039796992675962664
global_fit_ye,GEn,Ye,43.152,0.00015016812110069653,,0.00039317296778657094,0.00039317296778657094
global_fit_ye,GEn,Ye,43.652,0.00014658238430963975,,0.0003884139123936224,0.0003884139123936224
global_fit_ye,GEn,Ye,44.157,0.00014308605883702938,,0.0003837094256737204,0.0003837094256737204
global_fit_ye,GEn,Ye,44.668,0.000139670972245438,,0.0003790419525646423,0.0003790419525646423
global_fit_ye,GEn,Ye,45.186,0.00013632978634346178,,0.00037439433304796633,0.00037439433304796633
global_fit_ye,GEn,Ye,45.709,0.00013307327120279256,,0.00036979952390282507,0.00036979952390282507
global_fit_ye,GEn,Ye,46.238,0.00012989384025723552,,0.00036524009537209636,0.00036524009537209636
global_fit_ye,GEn,Ye,46.774,0.00012678473627135287,,0.0003607006538524047,0.0003607006538524047
global_fit_ye,GEn,Ye,47.315,0.0001237554236354753,,0.00035621133635445497,0.00035621133635445497
global_fit_ye,GEn,Ye,47.863,0.00012079398652789531,,0.0003517415602004236,0.0003517415602004236
global_fit_ye,GEn,Ye,48.417,0.00011790431298704664,,0.00034730601670858024,0.00034730601670858024
global_fit_ye,GEn,Ye,48.978,0.00011508032037884516,,0.00034289005051479357,0.00034289005051479357
global_fit_ye,GEn,Ye,49.545,0.00011232553825455354,,0.00033850775788281276,0.00033850775788281276
global_fit_ye,GEn,Ye,50.119,0.00010963419413712764,,0.00033414526000904646,0.00033414526000904646
global_fit_ye,GEn,Ye,50.699,0.00010700947299649363,,0.0003298158756516984,0.0003298158756516984
global_fit_ye,GEn,Ye,51.286,0.00010444588259098509,,0.00032550609631211837,0.00032550609631211837
global_fit_ye,GEn,Ye,51.88,0.00010194242073847197,,0.00032121667546911395,0.00032121667546911395
global_fit_ye,GEn,Ye,52.481,9.949806850339733e-05,,0.0003169474656991664,0.0003169474656991664
global_fit_ye,GEn,Ye,53.088,9.7115368627046e-05,,0.0003127107091160151,0.0003127107091160151
global_fit_ye,GEn,Ye,53.703,9.478594986540493e-05,,0.00030848297386872064,0.00030848297386872064
global_fit_ye,GEn,Ye,54.325,9.251246914578973e-05,,0.00030427665743139955,0.00030427665743139955
global_fit_ye,GEn,Ye,54.954,9.029385542482296e-05,,0.00030009175864223237,0.00030009175864223237
global_fit_ye,GEn,Ye,55.59,8.812905121951986e-05,,0.0002959288014600796,0.0002959288014600796
global_fit_ye,GEn,Ye,56.234,8.601397620938482e-05,,0.00029177790613643006,0.00029177790613643006
global_fit_ye,GEn,Ye,56.885,8.39507582730506e-05,,0.00028765021850121807,0.00028765021850121807
